run_a,run_b,method_a,method_b,ari,nmi
spectral_s7,gmm_s12,Spectral,GaussianMixture,0.7481864264116511,0.800515762871035
spectral_s7,spectral_s12,Spectral,Spectral,1.0,1.0
spectral_s7,kmeans_s13,Spectral,KMeans,0.5252553625268441,0.6795937314561865
spectral_s7,gmm_s13,Spectral,GaussianMixture,0.5120197679869625,0.6614862147161322
spectral_s7,spectral_s13,Spectral,Spectral,1.0,1.0
spectral_s7,kmeans_s14,Spectral,KMeans,0.7357683226730813,0.7890468507850287
spectral_s7,gmm_s14,Spectral,GaussianMixture,0.7007409035857458,0.7611704162355983
spectral_s7,spectral_s14,Spectral,Spectral,1.0,1.0
spectral_s7,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672744
spectral_s7,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.800515762871035
spectral_s7,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531861
spectral_s7,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s7,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656684
spectral_s7,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861851
spectral_s7,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s7,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s7,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997363
spectral_s7,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298358
spectral_s7,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699843
spectral_s7,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.5464210020400609
spectral_s7,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s7,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.6837210496759729
spectral_s7,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
spectral_s7,gmm_s22,Spectral,GaussianMixture,0.4822508226141104,0.5975202399006629
spectral_s7,kmeans_s23,Spectral,KMeans,0.8271513426661925,0.8342962006987136
spectral_s7,gmm_s23,Spectral,GaussianMixture,0.8087612814594212,0.814083934165544
spectral_s7,kmeans_s24,Spectral,KMeans,0.544781788387716,0.7014930519706463
spectral_s7,gmm_s24,Spectral,GaussianMixture,0.5241205163018039,0.678877180596441
spectral_s7,kmeans_s25,Spectral,KMeans,0.5992576376588205,0.7226408897987693
spectral_s7,gmm_s25,Spectral,GaussianMixture,0.5992576376588205,0.7226408897987693
spectral_s7,kmeans_s26,Spectral,KMeans,0.6847331026720256,0.7518165478748713
spectral_s7,gmm_s26,Spectral,GaussianMixture,0.6847331026720256,0.7518165478748713
spectral_s7,kmeans_s27,Spectral,KMeans,0.7605320950901225,0.7770316597788894
spectral_s7,gmm_s27,Spectral,GaussianMixture,0.7425886035719557,0.7568756696411185
spectral_s7,kmeans_s28,Spectral,KMeans,0.6603125135836954,0.7663286874304298
spectral_s7,gmm_s28,Spectral,GaussianMixture,0.6428351883861894,0.7468228487035159
spectral_s7,kmeans_s29,Spectral,KMeans,0.5302080402124605,0.6617092487449022
spectral_s7,gmm_s29,Spectral,GaussianMixture,0.5115349607117204,0.6394504516129581
spectral_s7,agglomerative_average,Spectral,Agglomerative,0.5123858865812013,0.6275170942549997
kmeans_s8,gmm_s8,KMeans,GaussianMixture,0.9519736668834516,0.9464844458014408
kmeans_s8,spectral_s8,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s9,KMeans,KMeans,0.627531144709384,0.7746805273207417
kmeans_s8,gmm_s9,KMeans,GaussianMixture,0.6083111306595198,0.7532770914189841
kmeans_s8,spectral_s9,KMeans,Spectral,0.7227083280302681,0.7809914642103913
kmeans_s8,kmeans_s10,KMeans,KMeans,0.6483298597495053,0.7478200086853393
kmeans_s8,gmm_s10,KMeans,GaussianMixture,0.6483298597495053,0.7478200086853393
kmeans_s8,spectral_s10,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s11,KMeans,KMeans,0.6727587608846185,0.7998337406848767
kmeans_s8,gmm_s11,KMeans,GaussianMixture,0.6527084318979399,0.7791459279263327
kmeans_s8,spectral_s11,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s12,KMeans,KMeans,0.8441230257387192,0.9006863212331522
kmeans_s8,gmm_s12,KMeans,GaussianMixture,0.8267815953813412,0.8820584333752379
kmeans_s8,spectral_s12,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s13,KMeans,KMeans,0.666200393167296,0.8120368556828854
kmeans_s8,gmm_s13,KMeans,GaussianMixture,0.6525471138393906,0.7942835644989056
kmeans_s8,spectral_s13,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s14,KMeans,KMeans,0.9181457910469621,0.9342465535606633
kmeans_s8,gmm_s14,KMeans,GaussianMixture,0.8748030472434712,0.8823564649675891
kmeans_s8,spectral_s14,KMeans,Spectral,0.7227083280302681,0.7809914642103912
kmeans_s8,kmeans_s15,KMeans,KMeans,0.8441230257387192,0.9006863212331521
kmeans_s8,gmm_s15,KMeans,GaussianMixture,0.8267815953813412,0.8820584333752379
kmeans_s8,kmeans_s16,KMeans,KMeans,0.6368881147958829,0.7871146663953826
kmeans_s8,gmm_s16,KMeans,GaussianMixture,0.6374655607732568,0.787255098233139
kmeans_s8,kmeans_s17,KMeans,KMeans,0.848417835410967,0.8906019886951644
kmeans_s8,gmm_s17,KMeans,GaussianMixture,0.8316084179428217,0.8721992870361238
kmeans_s8,kmeans_s18,KMeans,KMeans,0.6295600509317419,0.7636534153369064
kmeans_s8,gmm_s18,KMeans,GaussianMixture,0.6295600509317419,0.7636534153369064
kmeans_s8,kmeans_s19,KMeans,KMeans,0.7808697531147512,0.8290214561108914
kmeans_s8,gmm_s19,KMeans,GaussianMixture,0.763797863333544,0.8101828131448847
kmeans_s8,kmeans_s20,KMeans,KMeans,0.5503753240733806,0.7167055152415466
kmeans_s8,gmm_s20,KMeans,GaussianMixture,0.5335562199584137,0.6963038958600147
kmeans_s8,kmeans_s21,KMeans,KMeans,0.8500702184898792,0.8675484316644996
kmeans_s8,gmm_s21,KMeans,GaussianMixture,0.8092976262851884,0.8362492987184323
kmeans_s8,kmeans_s22,KMeans,KMeans,0.6097787054881769,0.7549000775956685
kmeans_s8,gmm_s22,KMeans,GaussianMixture,0.5945102764001454,0.7337184836605607
kmeans_s8,kmeans_s23,KMeans,KMeans,0.7501385001604755,0.8273853707075747
kmeans_s8,gmm_s23,KMeans,GaussianMixture,0.73135985752316,0.8076290155463174
kmeans_s8,kmeans_s24,KMeans,KMeans,0.6856492084026587,0.8047252110434959
kmeans_s8,gmm_s24,KMeans,GaussianMixture,0.6615170914481411,0.7693010805165019
kmeans_s8,kmeans_s25,KMeans,KMeans,0.6166319890631364,0.7401770557924621
kmeans_s8,gmm_s25,KMeans,GaussianMixture,0.6166319890631364,0.7401770557924621
kmeans_s8,kmeans_s26,KMeans,KMeans,0.5632710877334097,0.6726235613104381
kmeans_s8,gmm_s26,KMeans,GaussianMixture,0.5632710877334097,0.6726235613104381
kmeans_s8,kmeans_s27,KMeans,KMeans,0.696948504943857,0.7695613563902624
kmeans_s8,gmm_s27,KMeans,GaussianMixture,0.6785738312142812,0.7498594782205198
kmeans_s8,kmeans_s28,KMeans,KMeans,0.6405309322839813,0.7807015674173634
kmeans_s8,gmm_s28,KMeans,GaussianMixture,0.6224523337993567,0.7616440031154457
kmeans_s8,kmeans_s29,KMeans,KMeans,0.6066272734188576,0.7457424899354856
kmeans_s8,gmm_s29,KMeans,GaussianMixture,0.5873244805789162,0.7241632136722792
kmeans_s8,agglomerative_average,KMeans,Agglomerative,0.6248028030602796,0.7778161743109561
gmm_s8,spectral_s8,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s9,GaussianMixture,KMeans,0.5930676369435979,0.7329275977517015
gmm_s8,gmm_s9,GaussianMixture,GaussianMixture,0.5876595510322209,0.736841435436703
gmm_s8,spectral_s9,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920434
gmm_s8,kmeans_s10,GaussianMixture,KMeans,0.6195621376100451,0.7224381722814521
gmm_s8,gmm_s10,GaussianMixture,GaussianMixture,0.6195621376100451,0.7224381722814521
gmm_s8,spectral_s10,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s11,GaussianMixture,KMeans,0.6546272773047599,0.7879611166383325
gmm_s8,gmm_s11,GaussianMixture,GaussianMixture,0.6484471479685352,0.7860647246864373
gmm_s8,spectral_s11,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s12,GaussianMixture,KMeans,0.8047861571955711,0.8617877631073398
gmm_s8,gmm_s12,GaussianMixture,GaussianMixture,0.8107579707797918,0.8767138682008805
gmm_s8,spectral_s12,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s13,GaussianMixture,KMeans,0.6380876997784568,0.7736883331901964
gmm_s8,gmm_s13,GaussianMixture,GaussianMixture,0.6511817086074023,0.791611133410604
gmm_s8,spectral_s13,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s14,GaussianMixture,KMeans,0.8700607332430443,0.8807404796141867
gmm_s8,gmm_s14,GaussianMixture,GaussianMixture,0.9126411630335278,0.9329168142462596
gmm_s8,spectral_s14,GaussianMixture,Spectral,0.6835626553045318,0.7512846464920433
gmm_s8,kmeans_s15,GaussianMixture,KMeans,0.8047861571955711,0.8617877631073398
gmm_s8,gmm_s15,GaussianMixture,GaussianMixture,0.8107579707797918,0.8767138682008806
gmm_s8,kmeans_s16,GaussianMixture,KMeans,0.6145009307420579,0.7641800682646668
gmm_s8,gmm_s16,GaussianMixture,GaussianMixture,0.6146090969173953,0.764141967726563
gmm_s8,kmeans_s17,GaussianMixture,KMeans,0.8078815166850798,0.8565919385906043
gmm_s8,gmm_s17,GaussianMixture,GaussianMixture,0.813090273419759,0.8708745491312951
gmm_s8,kmeans_s18,GaussianMixture,KMeans,0.6051862929679127,0.7473885347904576
gmm_s8,gmm_s18,GaussianMixture,GaussianMixture,0.6051862929679127,0.7473885347904576
gmm_s8,kmeans_s19,GaussianMixture,KMeans,0.7663769099250124,0.821981163646438
gmm_s8,gmm_s19,GaussianMixture,GaussianMixture,0.7723390632648581,0.8370231522156806
gmm_s8,kmeans_s20,GaussianMixture,KMeans,0.5337716481787108,0.6942998278792838
gmm_s8,gmm_s20,GaussianMixture,GaussianMixture,0.5418210456178516,0.7112165702285226
gmm_s8,kmeans_s21,GaussianMixture,KMeans,0.8076851643836881,0.8261427787707484
gmm_s8,gmm_s21,GaussianMixture,GaussianMixture,0.845112349871573,0.8761733069392605
gmm_s8,kmeans_s22,GaussianMixture,KMeans,0.5809717277714216,0.7199951921658468
gmm_s8,gmm_s22,GaussianMixture,GaussianMixture,0.5885663137894355,0.7378243539176422
gmm_s8,kmeans_s23,GaussianMixture,KMeans,0.7160671413187077,0.8006544120703374
gmm_s8,gmm_s23,GaussianMixture,GaussianMixture,0.7164488740353598,0.8132099372751226
gmm_s8,kmeans_s24,GaussianMixture,KMeans,0.6461814158910243,0.7576344970399322
gmm_s8,gmm_s24,GaussianMixture,GaussianMixture,0.6764317817249682,0.796003468442733
gmm_s8,kmeans_s25,GaussianMixture,KMeans,0.5867098383734943,0.714788482991197
gmm_s8,gmm_s25,GaussianMixture,GaussianMixture,0.5867098383734943,0.714788482991197
gmm_s8,kmeans_s26,GaussianMixture,KMeans,0.5354706125788985,0.6590481412110103
gmm_s8,gmm_s26,GaussianMixture,GaussianMixture,0.5354706125788985,0.6590481412110103
gmm_s8,kmeans_s27,GaussianMixture,KMeans,0.6639930150701504,0.7432911280658261
gmm_s8,gmm_s27,GaussianMixture,GaussianMixture,0.6653555045370704,0.7562443476098281
gmm_s8,kmeans_s28,GaussianMixture,KMeans,0.6149734618157633,0.7576180410242764
gmm_s8,gmm_s28,GaussianMixture,GaussianMixture,0.6229143916821713,0.7733780925989876
gmm_s8,kmeans_s29,GaussianMixture,KMeans,0.5724021730474038,0.7116040264962814
gmm_s8,gmm_s29,GaussianMixture,GaussianMixture,0.5676405512285455,0.7191551857048356
gmm_s8,agglomerative_average,GaussianMixture,Agglomerative,0.5948951676177795,0.7360464749863617
spectral_s8,kmeans_s9,Spectral,KMeans,0.5641128121471003,0.6982687550028793
spectral_s8,gmm_s9,Spectral,GaussianMixture,0.5454827927321779,0.6762099049411495
spectral_s8,spectral_s9,Spectral,Spectral,1.0,1.0000000000000002
spectral_s8,kmeans_s10,Spectral,KMeans,0.5936622074444006,0.6955483005951113
spectral_s8,gmm_s10,Spectral,GaussianMixture,0.5936622074444006,0.6955483005951113
spectral_s8,spectral_s10,Spectral,Spectral,1.0,1.0
spectral_s8,kmeans_s11,Spectral,KMeans,0.6014798863154293,0.745524006795951
spectral_s8,gmm_s11,Spectral,GaussianMixture,0.582175339525302,0.724255676311856
spectral_s8,spectral_s11,Spectral,Spectral,1.0,1.0
spectral_s8,kmeans_s12,Spectral,KMeans,0.7647609884862608,0.8196140469672745
spectral_s8,gmm_s12,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s8,spectral_s12,Spectral,Spectral,1.0,1.0
spectral_s8,kmeans_s13,Spectral,KMeans,0.5252553625268441,0.6795937314561865
spectral_s8,gmm_s13,Spectral,GaussianMixture,0.5120197679869625,0.6614862147161323
spectral_s8,spectral_s13,Spectral,Spectral,1.0,1.0
spectral_s8,kmeans_s14,Spectral,KMeans,0.7357683226730813,0.7890468507850287
spectral_s8,gmm_s14,Spectral,GaussianMixture,0.7007409035857458,0.7611704162355986
spectral_s8,spectral_s14,Spectral,Spectral,1.0,1.0
spectral_s8,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672744
spectral_s8,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s8,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531861
spectral_s8,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s8,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656684
spectral_s8,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861851
spectral_s8,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s8,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s8,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997363
spectral_s8,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298356
spectral_s8,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699842
spectral_s8,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.5464210020400608
spectral_s8,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s8,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.683721049675973
spectral_s8,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
spectral_s8,gmm_s22,Spectral,GaussianMixture,0.4822508226141104,0.5975202399006629
spectral_s8,kmeans_s23,Spectral,KMeans,0.8271513426661925,0.8342962006987136
spectral_s8,gmm_s23,Spectral,GaussianMixture,0.8087612814594212,0.814083934165544
spectral_s8,kmeans_s24,Spectral,KMeans,0.544781788387716,0.7014930519706463
spectral_s8,gmm_s24,Spectral,GaussianMixture,0.5241205163018039,0.678877180596441
spectral_s8,kmeans_s25,Spectral,KMeans,0.5992576376588205,0.7226408897987693
spectral_s8,gmm_s25,Spectral,GaussianMixture,0.5992576376588205,0.7226408897987693
spectral_s8,kmeans_s26,Spectral,KMeans,0.6847331026720256,0.7518165478748711
spectral_s8,gmm_s26,Spectral,GaussianMixture,0.6847331026720256,0.7518165478748711
spectral_s8,kmeans_s27,Spectral,KMeans,0.7605320950901225,0.7770316597788895
spectral_s8,gmm_s27,Spectral,GaussianMixture,0.7425886035719557,0.7568756696411185
spectral_s8,kmeans_s28,Spectral,KMeans,0.6603125135836954,0.7663286874304298
spectral_s8,gmm_s28,Spectral,GaussianMixture,0.6428351883861894,0.746822848703516
spectral_s8,kmeans_s29,Spectral,KMeans,0.5302080402124605,0.6617092487449022
spectral_s8,gmm_s29,Spectral,GaussianMixture,0.5115349607117204,0.6394504516129581
spectral_s8,agglomerative_average,Spectral,Agglomerative,0.5123858865812013,0.6275170942549996
kmeans_s9,gmm_s9,KMeans,GaussianMixture,0.9809536318901402,0.976938842297895
kmeans_s9,spectral_s9,KMeans,Spectral,0.5641128121471003,0.6982687550028794
kmeans_s9,kmeans_s10,KMeans,KMeans,0.6044656661759323,0.7483931917088313
kmeans_s9,gmm_s10,KMeans,GaussianMixture,0.6044656661759323,0.7483931917088313
kmeans_s9,spectral_s10,KMeans,Spectral,0.5641128121471003,0.6982687550028793
kmeans_s9,kmeans_s11,KMeans,KMeans,0.9042515173299314,0.8979621107755988
kmeans_s9,gmm_s11,KMeans,GaussianMixture,0.8851876775603591,0.8755123422699319
kmeans_s9,spectral_s11,KMeans,Spectral,0.5641128121471003,0.6982687550028793
kmeans_s9,kmeans_s12,KMeans,KMeans,0.6558153262722115,0.7900782146364198
kmeans_s9,gmm_s12,KMeans,GaussianMixture,0.6409472112402067,0.7697256184490301
kmeans_s9,spectral_s12,KMeans,Spectral,0.5641128121471003,0.6982687550028793
kmeans_s9,kmeans_s13,KMeans,KMeans,0.7492226401540626,0.8132209696568178
kmeans_s9,gmm_s13,KMeans,GaussianMixture,0.7374231737008811,0.793865064604644
kmeans_s9,spectral_s13,KMeans,Spectral,0.5641128121471003,0.6982687550028793
kmeans_s9,kmeans_s14,KMeans,KMeans,0.627531144709384,0.7746805273207417
kmeans_s9,gmm_s14,KMeans,GaussianMixture,0.5967343404509878,0.7349173493639714
kmeans_s9,spectral_s14,KMeans,Spectral,0.5641128121471003,0.6982687550028793
kmeans_s9,kmeans_s15,KMeans,KMeans,0.6558153262722115,0.7900782146364197
kmeans_s9,gmm_s15,KMeans,GaussianMixture,0.6409472112402067,0.7697256184490302
kmeans_s9,kmeans_s16,KMeans,KMeans,0.5591665666311479,0.7346277185750384
kmeans_s9,gmm_s16,KMeans,GaussianMixture,0.559648424162858,0.7347704211201074
kmeans_s9,kmeans_s17,KMeans,KMeans,0.6311382284748732,0.7639010258834753
kmeans_s9,gmm_s17,KMeans,GaussianMixture,0.6167592744932363,0.743811254683112
kmeans_s9,kmeans_s18,KMeans,KMeans,0.5382448064264022,0.7040634803568301
kmeans_s9,gmm_s18,KMeans,GaussianMixture,0.5382448064264022,0.7040634803568301
kmeans_s9,kmeans_s19,KMeans,KMeans,0.735304867623094,0.8471927878741066
kmeans_s9,gmm_s19,KMeans,GaussianMixture,0.7204638506900984,0.8266696167998655
kmeans_s9,kmeans_s20,KMeans,KMeans,0.7420669854921749,0.8055409286815077
kmeans_s9,gmm_s20,KMeans,GaussianMixture,0.7264735482276223,0.7832858002134813
kmeans_s9,kmeans_s21,KMeans,KMeans,0.6036130168429722,0.7513838103223571
kmeans_s9,gmm_s21,KMeans,GaussianMixture,0.572121408501786,0.7102516262092107
kmeans_s9,kmeans_s22,KMeans,KMeans,0.9121766324981088,0.907038199169082
kmeans_s9,gmm_s22,KMeans,GaussianMixture,0.8975058523148215,0.8838855880694273
kmeans_s9,kmeans_s23,KMeans,KMeans,0.6936112112694797,0.8271570280366705
kmeans_s9,gmm_s23,KMeans,GaussianMixture,0.676998437661163,0.8055900835053771
kmeans_s9,kmeans_s24,KMeans,KMeans,0.8582472162933096,0.8426477910682652
kmeans_s9,gmm_s24,KMeans,GaussianMixture,0.8286395441007389,0.8018828964071334
kmeans_s9,kmeans_s25,KMeans,KMeans,0.5685365611063271,0.7198497777826183
kmeans_s9,gmm_s25,KMeans,GaussianMixture,0.5685365611063271,0.7198497777826183
kmeans_s9,kmeans_s26,KMeans,KMeans,0.5859209511787483,0.7280488800716008
kmeans_s9,gmm_s26,KMeans,GaussianMixture,0.5859209511787483,0.7280488800716008
kmeans_s9,kmeans_s27,KMeans,KMeans,0.662538332292941,0.7934009629941602
kmeans_s9,gmm_s27,KMeans,GaussianMixture,0.6462592136569113,0.7719216123922582
kmeans_s9,kmeans_s28,KMeans,KMeans,0.5631934775058145,0.7320379323779868
kmeans_s9,gmm_s28,KMeans,GaussianMixture,0.5474370412224566,0.7112356363523572
kmeans_s9,kmeans_s29,KMeans,KMeans,0.9589546291156884,0.9592884020076136
kmeans_s9,gmm_s29,KMeans,GaussianMixture,0.9397375290315572,0.9360231985991152
kmeans_s9,agglomerative_average,KMeans,Agglomerative,0.9368924027617453,0.9383641891829232
gmm_s9,spectral_s9,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s10,GaussianMixture,KMeans,0.5857126731118271,0.7263309283435545
gmm_s9,gmm_s10,GaussianMixture,GaussianMixture,0.5857126731118271,0.7263309283435545
gmm_s9,spectral_s10,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s11,GaussianMixture,KMeans,0.8850456340898478,0.87547494620512
gmm_s9,gmm_s11,GaussianMixture,GaussianMixture,0.9046254697920716,0.8975756464634216
gmm_s9,spectral_s11,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s12,GaussianMixture,KMeans,0.6366670991683057,0.7683981138344593
gmm_s9,gmm_s12,GaussianMixture,GaussianMixture,0.6349187132982504,0.7676727971200735
gmm_s9,spectral_s12,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s13,GaussianMixture,KMeans,0.7299515957437555,0.7912780598542113
gmm_s9,gmm_s13,GaussianMixture,GaussianMixture,0.7310277814242808,0.791826619889911
gmm_s9,spectral_s13,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s14,GaussianMixture,KMeans,0.6083111306595198,0.753277091418984
gmm_s9,gmm_s14,GaussianMixture,GaussianMixture,0.5913107981109367,0.7388282970949415
gmm_s9,spectral_s14,GaussianMixture,Spectral,0.5454827927321779,0.6762099049411495
gmm_s9,kmeans_s15,GaussianMixture,KMeans,0.6366670991683057,0.7683981138344593
gmm_s9,gmm_s15,GaussianMixture,GaussianMixture,0.6349187132982504,0.7676727971200737
gmm_s9,kmeans_s16,GaussianMixture,KMeans,0.5404175890410504,0.7129260635163774
gmm_s9,gmm_s16,GaussianMixture,GaussianMixture,0.5408993391786727,0.7130647807164407
gmm_s9,kmeans_s17,GaussianMixture,KMeans,0.6120468087786956,0.7422599618775346
gmm_s9,gmm_s17,GaussianMixture,GaussianMixture,0.6108321388666151,0.7417235103806509
gmm_s9,kmeans_s18,GaussianMixture,KMeans,0.5195640327490136,0.6823216972326704
gmm_s9,gmm_s18,GaussianMixture,GaussianMixture,0.5195640327490136,0.6823216972326704
gmm_s9,kmeans_s19,GaussianMixture,KMeans,0.7159138709258479,0.8253908219685904
gmm_s9,gmm_s19,GaussianMixture,GaussianMixture,0.7141131498310631,0.82469210739869
gmm_s9,kmeans_s20,GaussianMixture,KMeans,0.7233074594825247,0.782373764570809
gmm_s9,gmm_s20,GaussianMixture,GaussianMixture,0.7201953639168395,0.781112798841951
gmm_s9,kmeans_s21,GaussianMixture,KMeans,0.584567560725784,0.7298435006828987
gmm_s9,gmm_s21,GaussianMixture,GaussianMixture,0.5668008136330769,0.7141517786879438
gmm_s9,kmeans_s22,GaussianMixture,KMeans,0.893756453605101,0.8828956798049988
gmm_s9,gmm_s22,GaussianMixture,GaussianMixture,0.8909312968751114,0.881792068139202
gmm_s9,kmeans_s23,GaussianMixture,KMeans,0.6746650075622055,0.8049351966787547
gmm_s9,gmm_s23,GaussianMixture,GaussianMixture,0.6887293726003957,0.8252946924946567
gmm_s9,kmeans_s24,GaussianMixture,KMeans,0.8391582295494271,0.82018657688232
gmm_s9,gmm_s24,GaussianMixture,GaussianMixture,0.8224068979808248,0.8061196976729657
gmm_s9,kmeans_s25,GaussianMixture,KMeans,0.5495479437059374,0.6983991809550196
gmm_s9,gmm_s25,GaussianMixture,GaussianMixture,0.5495479437059374,0.6983991809550196
gmm_s9,kmeans_s26,GaussianMixture,KMeans,0.56714662732501,0.7060856527169638
gmm_s9,gmm_s26,GaussianMixture,GaussianMixture,0.56714662732501,0.7060856527169638
gmm_s9,kmeans_s27,GaussianMixture,KMeans,0.6436561405658046,0.7711455656919609
gmm_s9,gmm_s27,GaussianMixture,GaussianMixture,0.6569764142745718,0.7912376876845882
gmm_s9,kmeans_s28,GaussianMixture,KMeans,0.5444701505769416,0.7102163306054841
gmm_s9,gmm_s28,GaussianMixture,GaussianMixture,0.5417990182822403,0.7090801752904891
gmm_s9,kmeans_s29,GaussianMixture,KMeans,0.9401002138012223,0.936094980568364
gmm_s9,gmm_s29,GaussianMixture,GaussianMixture,0.9588079340287767,0.9590706060229806
gmm_s9,agglomerative_average,GaussianMixture,Agglomerative,0.9184474337369635,0.9140915289404661
spectral_s9,kmeans_s10,Spectral,KMeans,0.5936622074444006,0.6955483005951112
spectral_s9,gmm_s10,Spectral,GaussianMixture,0.5936622074444006,0.6955483005951112
spectral_s9,spectral_s10,Spectral,Spectral,1.0,1.0
spectral_s9,kmeans_s11,Spectral,KMeans,0.6014798863154293,0.745524006795951
spectral_s9,gmm_s11,Spectral,GaussianMixture,0.582175339525302,0.724255676311856
spectral_s9,spectral_s11,Spectral,Spectral,1.0,1.0
spectral_s9,kmeans_s12,Spectral,KMeans,0.7647609884862608,0.8196140469672745
spectral_s9,gmm_s12,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s9,spectral_s12,Spectral,Spectral,1.0,1.0
spectral_s9,kmeans_s13,Spectral,KMeans,0.5252553625268441,0.6795937314561866
spectral_s9,gmm_s13,Spectral,GaussianMixture,0.5120197679869625,0.6614862147161322
spectral_s9,spectral_s13,Spectral,Spectral,1.0,1.0
spectral_s9,kmeans_s14,Spectral,KMeans,0.7357683226730813,0.7890468507850288
spectral_s9,gmm_s14,Spectral,GaussianMixture,0.7007409035857458,0.7611704162355983
spectral_s9,spectral_s14,Spectral,Spectral,1.0,1.0
spectral_s9,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672745
spectral_s9,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s9,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531862
spectral_s9,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s9,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656681
spectral_s9,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861853
spectral_s9,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s9,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s9,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997364
spectral_s9,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298358
spectral_s9,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699844
spectral_s9,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.546421002040061
spectral_s9,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s9,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.6837210496759729
spectral_s9,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
