embedding_id,document_id,chunk_id,title,agency,file_group,output_path,source_filename,mime_type,metadata_text,chunk_kind,page_start,page_end,video_duration_sec,source_part_count,skip_reason
doc_0014__pdf_pages_0085_0090,doc_0014,pdf_pages_0085_0090,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,85.0,90.0,,6,
doc_0014__pdf_pages_0091_0096,doc_0014,pdf_pages_0091_0096,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,91.0,96.0,,6,
doc_0014__pdf_pages_0097_0102,doc_0014,pdf_pages_0097_0102,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,97.0,102.0,,6,
doc_0014__pdf_pages_0103_0108,doc_0014,pdf_pages_0103_0108,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,103.0,108.0,,6,
doc_0014__pdf_pages_0109_0114,doc_0014,pdf_pages_0109_0114,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,109.0,114.0,,6,
doc_0014__pdf_pages_0115_0120,doc_0014,pdf_pages_0115_0120,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,115.0,120.0,,6,
doc_0014__pdf_pages_0121_0126,doc_0014,pdf_pages_0121_0126,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,121.0,126.0,,6,
doc_0014__pdf_pages_0127_0132,doc_0014,pdf_pages_0127_0132,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,127.0,132.0,,6,
doc_0014__pdf_pages_0133_0138,doc_0014,pdf_pages_0133_0138,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,133.0,138.0,,6,
doc_0014__pdf_pages_0139_0143,doc_0014,pdf_pages_0139_0143,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,ufo_release/Department of War/PDF/342_HS1-416511228_319_1_Flying_Discs_1949.pdf,342_HS1-416511228_319_1_Flying_Discs_1949.pdf,image/jpeg,"Title: 342_HS1-416511228_319.1 Flying Discs 1949
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: 1/9/50
Incident location: missing
Filename: 342_HS1-416511228_319_1_Flying_Discs_1949.pdf",pdf_page_images,139.0,143.0,,5,
doc_0015__pdf_pages_0001_0006,doc_0015,pdf_pages_0001_0006,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,1.0,6.0,,6,
doc_0015__pdf_pages_0007_0012,doc_0015,pdf_pages_0007_0012,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,7.0,12.0,,6,
doc_0015__pdf_pages_0013_0018,doc_0015,pdf_pages_0013_0018,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,13.0,18.0,,6,
doc_0015__pdf_pages_0019_0024,doc_0015,pdf_pages_0019_0024,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,19.0,24.0,,6,
doc_0015__pdf_pages_0025_0030,doc_0015,pdf_pages_0025_0030,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,25.0,30.0,,6,
doc_0015__pdf_pages_0031_0036,doc_0015,pdf_pages_0031_0036,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,31.0,36.0,,6,
doc_0015__pdf_pages_0037_0042,doc_0015,pdf_pages_0037_0042,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,37.0,42.0,,6,
doc_0015__pdf_pages_0043_0048,doc_0015,pdf_pages_0043_0048,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,43.0,48.0,,6,
doc_0015__pdf_pages_0049_0054,doc_0015,pdf_pages_0049_0054,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,49.0,54.0,,6,
doc_0015__pdf_pages_0055_0060,doc_0015,pdf_pages_0055_0060,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,55.0,60.0,,6,
doc_0015__pdf_pages_0061_0066,doc_0015,pdf_pages_0061_0066,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,61.0,66.0,,6,
doc_0015__pdf_pages_0067_0072,doc_0015,pdf_pages_0067_0072,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,67.0,72.0,,6,
doc_0015__pdf_pages_0073_0078,doc_0015,pdf_pages_0073_0078,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,73.0,78.0,,6,
doc_0015__pdf_pages_0079_0084,doc_0015,pdf_pages_0079_0084,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,79.0,84.0,,6,
doc_0015__pdf_pages_0085_0090,doc_0015,pdf_pages_0085_0090,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,85.0,90.0,,6,
doc_0015__pdf_pages_0091_0096,doc_0015,pdf_pages_0091_0096,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,91.0,96.0,,6,
doc_0015__pdf_pages_0097_0102,doc_0015,pdf_pages_0097_0102,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,97.0,102.0,,6,
doc_0015__pdf_pages_0103_0108,doc_0015,pdf_pages_0103_0108,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,103.0,108.0,,6,
doc_0015__pdf_pages_0109_0114,doc_0015,pdf_pages_0109_0114,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,109.0,114.0,,6,
doc_0015__pdf_pages_0115_0120,doc_0015,pdf_pages_0115_0120,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,115.0,120.0,,6,
doc_0015__pdf_pages_0121_0126,doc_0015,pdf_pages_0121_0126,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,121.0,126.0,,6,
doc_0015__pdf_pages_0127_0132,doc_0015,pdf_pages_0127_0132,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,127.0,132.0,,6,
doc_0015__pdf_pages_0133_0138,doc_0015,pdf_pages_0133_0138,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,133.0,138.0,,6,
doc_0015__pdf_pages_0139_0144,doc_0015,pdf_pages_0139_0144,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,139.0,144.0,,6,
doc_0015__pdf_pages_0145_0150,doc_0015,pdf_pages_0145_0150,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,145.0,150.0,,6,
doc_0015__pdf_pages_0151_0156,doc_0015,pdf_pages_0151_0156,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,151.0,156.0,,6,
doc_0015__pdf_pages_0157_0162,doc_0015,pdf_pages_0157_0162,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,157.0,162.0,,6,
doc_0015__pdf_pages_0163_0168,doc_0015,pdf_pages_0163_0168,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,163.0,168.0,,6,
doc_0015__pdf_pages_0169_0174,doc_0015,pdf_pages_0169_0174,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,169.0,174.0,,6,
doc_0015__pdf_pages_0175_0180,doc_0015,pdf_pages_0175_0180,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,175.0,180.0,,6,
doc_0015__pdf_pages_0181_0186,doc_0015,pdf_pages_0181_0186,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,181.0,186.0,,6,
doc_0015__pdf_pages_0187_0192,doc_0015,pdf_pages_0187_0192,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,187.0,192.0,,6,
doc_0015__pdf_pages_0193_0198,doc_0015,pdf_pages_0193_0198,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,193.0,198.0,,6,
doc_0015__pdf_pages_0199_0204,doc_0015,pdf_pages_0199_0204,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,199.0,204.0,,6,
doc_0015__pdf_pages_0205_0209,doc_0015,pdf_pages_0205_0209,38_143685_box7_Incident_Summaries_1-100,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box7_Incident_Summaries_1-100.pdf,38_143685_box7_Incident_Summaries_1-100.pdf,image/jpeg,"Title: 38_143685_box7_Incident_Summaries_1-100
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box7_Incident_Summaries_1-100.pdf",pdf_page_images,205.0,209.0,,5,
doc_0016__pdf_pages_0001_0006,doc_0016,pdf_pages_0001_0006,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box_Incident_Summaries_101-172.pdf,38_143685_box_Incident_Summaries_101-172.pdf,image/jpeg,"Title: 38_143685_box_Incident_Summaries_101-172
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box_Incident_Summaries_101-172.pdf",pdf_page_images,1.0,6.0,,6,
doc_0016__pdf_pages_0007_0012,doc_0016,pdf_pages_0007_0012,38_143685_box_Incident_Summaries_101-172,Department of War,PDF,ufo_release/Department of War/PDF/38_143685_box_Incident_Summaries_101-172.pdf,38_143685_box_Incident_Summaries_101-172.pdf,image/jpeg,"Title: 38_143685_box_Incident_Summaries_101-172
Agency: Department of War
File group: PDF
Release date: 5/8/26
Incident date: missing
Incident location: missing
Filename: 38_143685_box_Incident_Summaries_101-172.pdf",pdf_page_images,7.0,12.0,,6,
